USER;GAME;DATE;LEVEL;TIME;LANZAMIENTOS_GENERADOS;PARADAS;GOLES;HAND_RIGHT;AUTOGRIP;TRACKING_FILE;HMD_POSITION_X;HMD_POSITION_Y;HMD_POSITION_Z;HMD_ROTATION_X;HMD_ROTATION_Y;HMD_ROTATION_Z;LEVEL;K_HANDBALLADAPTED;IDEJERCICIO;GOLESOBJETIVO;TIPO_BOLA;PUNTO_INICIAL_BOLA;ID_PUNTO_INICIAL_BOLA;PUNTO_FINAL_BOLA;ID_PUNTO_FINAL_BOLA;PARADA_BOLA;MANO_PARADA;TIEMPO_DISPARO;TIEMPO_PARADA_O_GOL
7;HGTrainer;20230914_190502;5;101,6434;71;56;15;True;False;/storage/emulated/0/Android/data/com.RehabImmersive.HGTrainer/HGTrainer/7/TrackingData/OculusTracking_20230914_190321.csv;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;Progressive2;Handball;3;15;1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,2,1,1,1,1,1,2,2,3,3,3,1,1,2,1,2,2,1,1,1,1,2,1,3,2,2,1,3,3,2,3,2,1,1,3,1,3,3,3,1,2,3,2,2,1,1,1,1,1,1,1,1,1,3,1;(4.79, 1.16, -1.07),(7.34, 1.16, 3.94),(4.89, 1.16, -1.49),(4.83, 1.15, -1.56),(4.73, 1.15, -1.87),(7.83, 1.16, -4.03),(4.74, 1.17, -1.23),(4.91, 1.16, -0.46),(7.82, 1.15, -3.89),(7.75, 1.17, 3.47),(4.86, 1.16, -1.75),(4.74, 1.16, -0.63),(7.31, 1.15, -4.95),(7.77, 1.17, -3.71),(4.75, 1.15, -0.39),(7.62, 1.17, -4.03),(4.60, 1.16, -0.64),(8.11, 1.15, -2.45),(7.24, 1.17, -4.70),(7.33, 1.15, 4.54),(7.67, 1.15, -4.29),(4.86, 1.15, -0.31),(7.15, 1.15, 4.64),(7.70, 1.15, -4.23),(4.59, 1.15, -1.63),(4.88, 1.16, -0.56),(4.68, 1.15, -1.56),(8.01, 1.15, -2.90),(7.57, 1.17, -4.17),(8.12, 1.15, -2.79),(7.52, 1.17, -4.18),(8.21, 1.17, -2.58),(7.33, 1.16, 4.17),(4.90, 1.16, -0.79),(7.73, 1.17, 3.62),(7.92, 1.15, -3.13),(4.71, 1.15, -1.86),(7.65, 1.17, -3.61),(8.12, 1.15, -2.77),(7.55, 1.15, 4.08),(7.99, 1.15, -2.56),(4.86, 1.15, -1.98),(7.41, 1.16, 4.22),(4.78, 1.15, -1.40),(4.83, 1.16, -0.92),(7.81, 1.15, 2.98),(4.85, 1.15, -1.66),(7.40, 1.17, 4.18),(8.22, 1.15, 1.83),(4.97, 1.16, -0.45),(8.12, 1.15, 2.75),(4.73, 1.16, -1.15),(4.80, 1.17, -0.65),(8.27, 1.17, 1.92),(4.76, 1.15, -0.37),(4.83, 1.16, -1.65),(4.78, 1.16, -0.77),(7.60, 1.15, -4.17),(4.89, 1.15, -1.51),(7.66, 1.15, -4.32),(8.33, 1.15, 1.82),(7.93, 1.15, -3.44),(8.11, 1.17, 2.64),(7.60, 1.17, 3.98),(4.94, 1.16, -1.02),(4.83, 1.16, -0.74),(7.86, 1.17, -3.57),(7.37, 1.15, 4.48),(8.03, 1.15, 2.21),(4.70, 1.15, -1.76),(8.28, 1.15, 2.04);Central,LateralDerecho,Central,Central,Central,LateralIzquierdo,Central,Central,LateralIzquierdo,LateralDerecho,Central,Central,LateralIzquierdo,LateralIzquierdo,Central,LateralIzquierdo,Central,LateralIzquierdo,LateralIzquierdo,LateralDerecho,LateralIzquierdo,Central,LateralDerecho,LateralIzquierdo,Central,Central,Central,LateralIzquierdo,LateralIzquierdo,LateralIzquierdo,LateralIzquierdo,LateralIzquierdo,LateralDerecho,Central,LateralDerecho,LateralIzquierdo,Central,LateralIzquierdo,LateralIzquierdo,LateralDerecho,LateralIzquierdo,Central,LateralDerecho,Central,Central,LateralDerecho,Central,LateralDerecho,LateralDerecho,Central,LateralDerecho,Central,Central,LateralDerecho,Central,Central,Central,LateralIzquierdo,Central,LateralIzquierdo,LateralDerecho,LateralIzquierdo,LateralDerecho,LateralDerecho,Central,Central,LateralIzquierdo,LateralDerecho,LateralDerecho,Central,LateralDerecho;(15.75, 1.70, 1.12),(15.75, 1.73, 0.51),(15.75, 1.22, -0.02),(15.75, 1.23, -1.14),(15.75, 1.85, -1.24),(15.75, 1.14, 1.09),(15.75, 1.83, 1.13),(15.75, 1.78, 1.28),(15.75, 1.29, -1.32),(15.75, 1.22, -0.10),(15.75, 1.73, -1.21),(15.75, 1.15, 0.01),(15.75, 1.84, -1.11),(15.75, 1.81, -0.64),(15.75, 1.73, -1.25),(15.75, 1.32, -0.63),(15.75, 1.33, 1.23),(15.75, 1.78, -1.23),(15.75, 1.18, 0.14),(15.75, 1.20, -1.22),(15.75, 1.21, 0.59),(15.75, 1.19, -1.29),(15.75, 1.70, -1.12),(15.75, 1.15, -0.48),(15.75, 1.75, 0.50),(15.75, 1.35, -0.69),(15.75, 1.71, 0.77),(15.75, 1.76, -0.01),(15.75, 1.24, 0.76),(15.75, 1.77, -0.46),(15.75, 1.82, 1.23),(15.75, 1.36, 0.74),(15.75, 1.75, 1.12),(15.75, 1.15, -0.58),(15.75, 1.18, 0.59),(15.75, 1.68, -1.08),(15.75, 1.28, 0.02),(15.75, 1.34, 1.24),(15.75, 1.21, -0.45),(15.75, 1.68, -0.06),(15.75, 1.24, 0.66),(15.75, 1.24, -1.03),(15.75, 1.28, -0.59),(15.75, 1.81, 0.08),(15.75, 1.23, 0.74),(15.75, 1.77, -1.17),(15.75, 1.67, 1.32),(15.75, 1.35, -0.63),(15.75, 1.27, -0.08),(15.75, 1.66, -0.03),(15.75, 1.87, -0.64),(15.75, 1.87, 0.10),(15.75, 1.22, 0.12),(15.75, 1.31, -1.15),(15.75, 1.72, 1.10),(15.75, 1.68, -0.66),(15.75, 1.14, 1.35),(15.75, 1.21, 0.66),(15.75, 1.64, 1.19),(15.75, 1.25, 0.57),(15.75, 1.81, -0.46),(15.75, 1.74, 0.77),(15.75, 1.66, -0.06),(15.75, 1.18, 0.54),(15.75, 1.78, 0.49),(15.75, 1.36, -0.63),(15.75, 1.36, -1.31),(15.75, 1.14, -1.20),(15.75, 1.27, -0.64),(15.75, 1.83, 0.56),(15.75, 1.82, 0.70);EscuadraDerecha,CentroDerecha,CentroBajo,BajoIzquierda,EscuadraIzquierda,BajoDerecha,EscuadraDerecha,EscuadraDerecha,BajoIzquierda,CentroBajo,EscuadraIzquierda,CentroBajo,EscuadraIzquierda,CentroIzquierda,EscuadraIzquierda,CentroIzquierdaBajo,BajoDerecha,EscuadraIzquierda,CentroBajo,BajoIzquierda,CentroDerechaBajo,BajoIzquierda,EscuadraIzquierda,CentroIzquierdaBajo,CentroDerecha,CentroIzquierdaBajo,CentroDerecha,Centro,CentroDerechaBajo,CentroIzquierda,EscuadraDerecha,CentroDerechaBajo,EscuadraDerecha,CentroIzquierdaBajo,CentroDerechaBajo,EscuadraIzquierda,CentroBajo,BajoDerecha,CentroIzquierdaBajo,Centro,CentroDerechaBajo,BajoIzquierda,CentroIzquierdaBajo,Centro,CentroDerechaBajo,EscuadraIzquierda,EscuadraDerecha,CentroIzquierdaBajo,CentroBajo,Centro,CentroIzquierda,Centro,CentroBajo,BajoIzquierda,EscuadraDerecha,CentroIzquierda,BajoDerecha,CentroDerechaBajo,EscuadraDerecha,CentroDerechaBajo,CentroIzquierda,CentroDerecha,Centro,CentroDerechaBajo,CentroDerecha,CentroIzquierdaBajo,BajoIzquierda,BajoIzquierda,CentroIzquierdaBajo,CentroDerecha,CentroDerecha;Parada,Parada,Parada,Parada,Parada,Parada,Parada,Parada,Gol recibido,Gol recibido,Parada,Parada,Parada,Parada,Parada,Parada,Parada,Parada,Parada,Parada,Parada,Parada,Parada,Parada,Parada,Parada,Parada,Parada,Parada,Parada,Parada,Parada,Gol recibido,Parada,Gol recibido,Parada,Parada,Gol recibido,Parada,Gol recibido,Parada,Parada,Parada,Parada,Parada,Parada,Parada,Gol recibido,Gol recibido,Parada,Gol recibido,Parada,Parada,Gol recibido,Gol recibido,Parada,Parada,Parada,Parada,Parada,Parada,Parada,Gol recibido,Gol recibido,Parada,Parada,Gol recibido,Parada,Parada,Parada,Gol recibido;Right,Right,Left,Left,Left,Right,Right,Right,No parada,No parada,Left,Right,Left,Left,Left,Left,Right,Left,Left,Right,Left,Left,Right,Left,Right,Left,Right,Left,Left,Left,Right,Right,No parada,Left,No parada,Left,Left,No parada,Left,No parada,Left,Right,Right,Right,Right,Left,Right,No parada,No parada,Right,No parada,Right,Left,No parada,No parada,Left,Right,Left,Right,Left,Left,Right,No parada,No parada,Right,Left,No parada,Right,Right,Right,No parada;0,013132,3,142331,6,123858,9,033928,11,73882,14,314052,16,822591,19,23976,21,580348,23,869867,26,03142,28,093311,30,015016,31,765774,33,32391,34,808549,36,099501,37,627078,38,709979,40,032115,41,282072,42,524964,43,953744,45,222307,46,396122,47,811849,49,268243,50,669285,51,761435,52,889749,53,971272,55,165719,56,1586,57,531634,58,856697,60,199283,61,211609,62,561787,63,920044,64,907425,66,267629,67,282753,68,567619,69,671023,70,987324,72,277773,73,376646,74,736395,76,035682,77,150109,78,410662,79,624118,80,835164,82,074192,83,124536,84,499736,85,763003,87,043381,88,120217,89,347338,90,363201,91,206024,92,143572,93,222228,94,309975,95,5513,96,691791,97,748948,98,820153,99,691599,100,851519;1,390304,4,24065,7,614193,10,445075,13,135938,15,415045,18,238642,20,57809,22,732643,25,230517,27,410048,29,417745,31,176804,32,77136,34,61782,35,843217,37,435272,38,517409,39,829459,41,088289,42,330636,43,752762,45,027127,46,195041,47,622457,49,075567,50,478705,51,572803,52,695722,53,773281,54,973596,55,963797,57,330269,58,665063,59,986206,61,017334,62,365197,63,715,64,706007,66,063944,67,074638,68,368842,69,478012,70,793455,72,084361,73,172954,74,535121,75,827006,76,942457,78,217584,79,418207,80,642214,81,878034,82,923592,84,296994,85,562866,86,852122,87,916417,89,156368,90,160797,91,013003,91,95398,93,01701,94,10908,95,355722,96,502317,97,541235,98,625235,99,49532,100,658581,101,643228

